idade,genero,raca_cor,regiao,escolaridade,situacao_trabalho,cargo_original,cargo_padronizado,senioridade,faixa_salarial,salario_estimado,experiencia_dados,experiencia_dados_anos,experiencia_ti,modelo_trabalho,usa_sql,usa_python,usa_r
21,Masculino,Preta,Sudeste,Estudante de Graduação,Estagiário,Analytics Engineer,Engenharia de Dados,Júnior,de R$ 2.001/mês a R$ 3.000/mês,2500.5,Menos de 1 ano,0.5,Menos de 1 ano,Modelo híbrido com dias fixos de trabalho presencial,1.0,1.0,0.0
21,Masculino,Branca,Sudeste,Estudante de Graduação,Estagiário,Analista de Negócios/Business Analyst,Análise de Dados e BI,Júnior,de R$ 2.001/mês a R$ 3.000/mês,2500.5,de 3 a 4 anos,3.5,Menos de 1 ano,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),1.0,1.0,0.0
21,Feminino,Branca,Sudeste,Graduação/Bacharelado,Empregado (CLT),Engenheiro de Dados/Data Engineer/Data Architect,Engenharia de Dados,Júnior,de R$ 2.001/mês a R$ 3.000/mês,2500.5,de 1 a 2 anos,1.5,de 1 a 2 anos,Modelo 100% remoto,1.0,1.0,0.0
21,Masculino,Parda,Sul,Estudante de Graduação,Empregado (CLT),Analista de BI/BI Analyst,Análise de Dados e BI,Pleno,de R$ 3.001/mês a R$ 4.000/mês,3500.5,de 1 a 2 anos,1.5,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Modelo híbrido com dias fixos de trabalho presencial,1.0,1.0,0.0
21,Masculino,Parda,Sudeste,Graduação/Bacharelado,Empregado (CLT),Analista de Dados/Data Analyst,Análise de Dados e BI,Júnior,de R$ 3.001/mês a R$ 4.000/mês,3500.5,Menos de 1 ano,0.5,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Modelo 100% presencial,1.0,1.0,0.0
21,Feminino,Branca,Sudeste,Estudante de Graduação,Estagiário,Analista de BI/BI Analyst,Análise de Dados e BI,Júnior,de R$ 1.001/mês a R$ 2.000/mês,1500.5,Menos de 1 ano,0.5,de 1 a 2 anos,Modelo 100% remoto,0.0,1.0,0.0
21,Feminino,Branca,Sul,Estudante de Graduação,Empregado (CLT),Analista de BI/BI Analyst,Análise de Dados e BI,Júnior,de R$ 2.001/mês a R$ 3.000/mês,2500.5,de 1 a 2 anos,1.5,Menos de 1 ano,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),1.0,0.0,0.0
21,Masculino,Branca,Centro-oeste,Graduação/Bacharelado,Estagiário,Engenheiro de Dados/Data Engineer/Data Architect,Engenharia de Dados,Júnior,de R$ 12.001/mês a R$ 16.000/mês,14000.5,de 1 a 2 anos,1.5,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Modelo 100% remoto,1.0,1.0,0.0
21,Masculino,Amarela,Sudeste,Estudante de Graduação,Estagiário,Analista de Negócios/Business Analyst,Análise de Dados e BI,Júnior,de R$ 2.001/mês a R$ 3.000/mês,2500.5,Menos de 1 ano,0.5,de 1 a 2 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),1.0,1.0,0.0
21,Feminino,Branca,Sudeste,Estudante de Graduação,Estagiário,Cientista de Dados/Data Scientist,Ciência de Dados e IA,Júnior,de R$ 1.001/mês a R$ 2.000/mês,1500.5,de 1 a 2 anos,1.5,de 1 a 2 anos,Modelo híbrido com dias fixos de trabalho presencial,1.0,1.0,1.0
21,Masculino,Preta,Sudeste,Estudante de Graduação,Empregado (CLT),Analista de BI/BI Analyst,Análise de Dados e BI,Júnior,de R$ 1.001/mês a R$ 2.000/mês,1500.5,Menos de 1 ano,0.5,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Modelo 100% presencial,1.0,1.0,0.0
21,Masculino,Branca,Centro-oeste,Estudante de Graduação,Estagiário,Analista de Dados/Data Analyst,Análise de Dados e BI,Júnior,de R$ 1.001/mês a R$ 2.000/mês,1500.5,Menos de 1 ano,0.5,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Modelo 100% presencial,0.0,1.0,0.0
21,Masculino,Branca,Sudeste,Estudante de Graduação,Estagiário,Cientista de Dados/Data Scientist,Ciência de Dados e IA,Júnior,de R$ 2.001/mês a R$ 3.000/mês,2500.5,de 1 a 2 anos,1.5,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Modelo híbrido com dias fixos de trabalho presencial,1.0,1.0,0.0
21,Feminino,Branca,Centro-oeste,Estudante de Graduação,Estagiário,Analista de Dados/Data Analyst,Análise de Dados e BI,Júnior,de R$ 1.001/mês a R$ 2.000/mês,1500.5,de 1 a 2 anos,1.5,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Modelo 100% remoto,0.0,1.0,0.0
21,Masculino,Branca,Centro-oeste,Estudante de Graduação,Empregado (CLT),Analista de Dados/Data Analyst,Análise de Dados e BI,Sênior,de R$ 6.001/mês a R$ 8.000/mês,7000.5,de 3 a 4 anos,3.5,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Modelo 100% remoto,1.0,1.0,0.0
21,Masculino,Branca,Centro-oeste,Estudante de Graduação,Estagiário,Analista de Dados/Data Analyst,Análise de Dados e BI,Júnior,de R$ 1.001/mês a R$ 2.000/mês,1500.5,Menos de 1 ano,0.5,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Modelo 100% presencial,1.0,1.0,0.0
21,Feminino,Branca,Sudeste,Não tenho graduação formal,Empregado (CLT),Outra Opção,Outros cargos,Júnior,de R$ 1.001/mês a R$ 2.000/mês,1500.5,Não tenho experiência na área de dados,0.0,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Modelo 100% presencial,,,
21,Feminino,Parda,Centro-oeste,Estudante de Graduação,Estagiário,Analista de Dados/Data Analyst,Análise de Dados e BI,Júnior,de R$ 1.001/mês a R$ 2.000/mês,1500.5,de 1 a 2 anos,1.5,Menos de 1 ano,Modelo 100% presencial,0.0,1.0,0.0
21,Masculino,Branca,Sudeste,Estudante de Graduação,Estagiário,Cientista de Dados/Data Scientist,Ciência de Dados e IA,Júnior,Menos de R$ 1.000/mês,500.0,de 1 a 2 anos,1.5,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Modelo 100% remoto,0.0,1.0,0.0
21,Masculino,Branca,Sudeste,Estudante de Graduação,Empregado (CLT),Analista de BI/BI Analyst,Análise de Dados e BI,Júnior,de R$ 2.001/mês a R$ 3.000/mês,2500.5,de 1 a 2 anos,1.5,Menos de 1 ano,Modelo 100% remoto,1.0,1.0,0.0
21,Masculino,Branca,Norte,Estudante de Graduação,Empregado (CLT),Analista de Dados/Data Analyst,Análise de Dados e BI,Júnior,de R$ 1.001/mês a R$ 2.000/mês,1500.5,Menos de 1 ano,0.5,Menos de 1 ano,Modelo 100% presencial,1.0,1.0,0.0
21,Masculino,Branca,Sul,Estudante de Graduação,Empregado (CLT),Analista de Dados/Data Analyst,Análise de Dados e BI,Júnior,de R$ 4.001/mês a R$ 6.000/mês,5000.5,de 3 a 4 anos,3.5,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Modelo 100% remoto,1.0,1.0,0.0
21,Masculino,Branca,Nordeste,Graduação/Bacharelado,Empreendedor ou Empregado (CNPJ),Cientista de Dados/Data Scientist,Ciência de Dados e IA,Júnior,de R$ 2.001/mês a R$ 3.000/mês,2500.5,de 1 a 2 anos,1.5,de 1 a 2 anos,Modelo 100% remoto,1.0,1.0,0.0
21,Masculino,Branca,Sul,Estudante de Graduação,Empregado (CLT),Analista de Dados/Data Analyst,Análise de Dados e BI,Pleno,de R$ 6.001/mês a R$ 8.000/mês,7000.5,de 3 a 4 anos,3.5,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Modelo 100% remoto,1.0,1.0,0.0
21,Masculino,Branca,Sudeste,Estudante de Graduação,Empregado (CLT),Engenheiro de Dados/Data Engineer/Data Architect,Engenharia de Dados,Júnior,de R$ 6.001/mês a R$ 8.000/mês,7000.5,Menos de 1 ano,0.5,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Modelo 100% remoto,1.0,1.0,0.0
21,Masculino,Branca,Sudeste,Graduação/Bacharelado,Empregado (CLT),Analista de Negócios/Business Analyst,Análise de Dados e BI,Júnior,de R$ 4.001/mês a R$ 6.000/mês,5000.5,de 3 a 4 anos,3.5,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Modelo 100% remoto,1.0,0.0,0.0
21,Feminino,Branca,Sul,Estudante de Graduação,Estagiário,Engenheiro de Dados/Data Engineer/Data Architect,Engenharia de Dados,Júnior,de R$ 1.001/mês a R$ 2.000/mês,1500.5,de 1 a 2 anos,1.5,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Modelo 100% presencial,1.0,1.0,0.0
21,Masculino,Branca,Nordeste,Estudante de Graduação,Estagiário,Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas,Software e Sistemas,Júnior,Menos de R$ 1.000/mês,500.0,de 1 a 2 anos,1.5,de 1 a 2 anos,Modelo 100% remoto,,,
21,Masculino,Branca,Sudeste,Estudante de Graduação,Empreendedor ou Empregado (CNPJ),Engenheiro de Dados/Data Engineer/Data Architect,Engenharia de Dados,Júnior,de R$ 4.001/mês a R$ 6.000/mês,5000.5,de 3 a 4 anos,3.5,de 3 a 4 anos,Modelo 100% remoto,1.0,0.0,0.0
21,Masculino,Branca,Sul,Graduação/Bacharelado,Empregado (CLT),Analista de Suporte/Analista Técnico,Outros cargos,Júnior,de R$ 2.001/mês a R$ 3.000/mês,2500.5,Não tenho experiência na área de dados,0.0,Menos de 1 ano,Modelo híbrido com dias fixos de trabalho presencial,,,
21,Masculino,Parda,Sudeste,Estudante de Graduação,Estagiário,Analista de Dados/Data Analyst,Análise de Dados e BI,Júnior,de R$ 2.001/mês a R$ 3.000/mês,2500.5,Menos de 1 ano,0.5,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),1.0,1.0,0.0
21,Masculino,Branca,Sudeste,Estudante de Graduação,Estagiário,Cientista de Dados/Data Scientist,Ciência de Dados e IA,Júnior,de R$ 1.001/mês a R$ 2.000/mês,1500.5,Não tenho experiência na área de dados,0.0,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Modelo híbrido com dias fixos de trabalho presencial,1.0,1.0,0.0
21,Masculino,Branca,Sudeste,Estudante de Graduação,Estagiário,Outra Opção,Outros cargos,Júnior,de R$ 1.001/mês a R$ 2.000/mês,1500.5,Menos de 1 ano,0.5,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Modelo 100% presencial,1.0,1.0,0.0
21,Feminino,Parda,Sudeste,Estudante de Graduação,Empreendedor ou Empregado (CNPJ),Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO),Produto e Gestão,Júnior,de R$ 3.001/mês a R$ 4.000/mês,3500.5,Menos de 1 ano,0.5,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),1.0,1.0,0.0
21,Feminino,Branca,Sudeste,Estudante de Graduação,Estagiário,Engenheiro de Dados/Data Engineer/Data Architect,Engenharia de Dados,Júnior,de R$ 3.001/mês a R$ 4.000/mês,3500.5,Menos de 1 ano,0.5,de 1 a 2 anos,Modelo 100% remoto,1.0,1.0,0.0
21,Masculino,Preta,Sudeste,Graduação/Bacharelado,Empregado (CLT),Engenheiro de Dados/Data Engineer/Data Architect,Engenharia de Dados,Júnior,de R$ 2.001/mês a R$ 3.000/mês,2500.5,de 1 a 2 anos,1.5,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Modelo 100% remoto,1.0,1.0,0.0
21,Masculino,Branca,Sudeste,Estudante de Graduação,Estagiário,Cientista de Dados/Data Scientist,Ciência de Dados e IA,Júnior,de R$ 1.001/mês a R$ 2.000/mês,1500.5,Menos de 1 ano,0.5,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Modelo 100% remoto,1.0,1.0,0.0
21,Masculino,Amarela,Sudeste,Estudante de Graduação,Estagiário,Outra Opção,Outros cargos,Júnior,de R$ 3.001/mês a R$ 4.000/mês,3500.5,Menos de 1 ano,0.5,Menos de 1 ano,Modelo híbrido com dias fixos de trabalho presencial,1.0,1.0,0.0
21,Masculino,Parda,Nordeste,Estudante de Graduação,Empregado (CLT),Analista de Dados/Data Analyst,Análise de Dados e BI,Júnior,de R$ 2.001/mês a R$ 3.000/mês,2500.5,de 1 a 2 anos,1.5,de 3 a 4 anos,Modelo 100% presencial,1.0,1.0,0.0
21,Masculino,Preta,Sul,Graduação/Bacharelado,Empregado (CLT),Analista de Dados/Data Analyst,Análise de Dados e BI,Júnior,de R$ 3.001/mês a R$ 4.000/mês,3500.5,Menos de 1 ano,0.5,de 3 a 4 anos,Modelo 100% presencial,1.0,1.0,1.0
21,Masculino,Branca,Sul,Estudante de Graduação,Empregado (CLT),Engenheiro de Dados/Data Engineer/Data Architect,Engenharia de Dados,Júnior,de R$ 4.001/mês a R$ 6.000/mês,5000.5,de 1 a 2 anos,1.5,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Modelo 100% presencial,1.0,1.0,0.0
21,Feminino,Parda,Sul,Estudante de Graduação,Empregado (CLT),Analista de BI/BI Analyst,Análise de Dados e BI,Júnior,de R$ 1.001/mês a R$ 2.000/mês,1500.5,Menos de 1 ano,0.5,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Modelo 100% remoto,1.0,0.0,0.0
21,Masculino,Branca,Sul,Estudante de Graduação,Empregado (CLT),Analista de BI/BI Analyst,Análise de Dados e BI,Pleno,de R$ 3.001/mês a R$ 4.000/mês,3500.5,de 1 a 2 anos,1.5,de 3 a 4 anos,Modelo híbrido com dias fixos de trabalho presencial,1.0,1.0,0.0
21,Masculino,Branca,Sudeste,Graduação/Bacharelado,Empregado (CLT),Analista de BI/BI Analyst,Análise de Dados e BI,Júnior,de R$ 2.001/mês a R$ 3.000/mês,2500.5,de 1 a 2 anos,1.5,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Modelo híbrido com dias fixos de trabalho presencial,0.0,0.0,0.0
21,Masculino,Branca,Sudeste,Estudante de Graduação,Estagiário,Analista de Suporte/Analista Técnico,Outros cargos,Júnior,Menos de R$ 1.000/mês,500.0,de 1 a 2 anos,1.5,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Modelo 100% presencial,1.0,1.0,0.0
21,Masculino,Parda,Sudeste,Graduação/Bacharelado,Estagiário,Engenheiro de Dados/Data Engineer/Data Architect,Engenharia de Dados,Júnior,Menos de R$ 1.000/mês,500.0,Não tenho experiência na área de dados,0.0,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Modelo 100% presencial,,,
21,Feminino,Parda,Nordeste,Estudante de Graduação,Estagiário,Analista de Dados/Data Analyst,Análise de Dados e BI,Júnior,de R$ 1.001/mês a R$ 2.000/mês,1500.5,de 1 a 2 anos,1.5,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Modelo híbrido com dias fixos de trabalho presencial,0.0,0.0,1.0
21,Masculino,Preta,Centro-oeste,Não tenho graduação formal,Empregado (CLT),Outra Opção,Outros cargos,Júnior,de R$ 1.001/mês a R$ 2.000/mês,1500.5,Não tenho experiência na área de dados,0.0,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Modelo 100% presencial,,,
21,Masculino,Branca,Centro-oeste,Estudante de Graduação,Empregado (CLT),Engenheiro de Dados/Data Engineer/Data Architect,Engenharia de Dados,Júnior,de R$ 2.001/mês a R$ 3.000/mês,2500.5,Menos de 1 ano,0.5,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Modelo 100% remoto,1.0,1.0,0.0
21,Feminino,Branca,Nordeste,Graduação/Bacharelado,Estagiário,Cientista de Dados/Data Scientist,Ciência de Dados e IA,Júnior,de R$ 1.001/mês a R$ 2.000/mês,1500.5,Menos de 1 ano,0.5,de 1 a 2 anos,Modelo 100% remoto,1.0,1.0,1.0
21,Masculino,Preta,Nordeste,Estudante de Graduação,Empregado (CLT),Engenheiro de Dados/Data Engineer/Data Architect,Engenharia de Dados,Pleno,de R$ 6.001/mês a R$ 8.000/mês,7000.5,de 1 a 2 anos,1.5,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Modelo 100% remoto,1.0,1.0,0.0
21,Masculino,Branca,Sul,Estudante de Graduação,Empregado (CLT),Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas,Software e Sistemas,Júnior,de R$ 3.001/mês a R$ 4.000/mês,3500.5,Menos de 1 ano,0.5,Menos de 1 ano,Modelo 100% presencial,,,
21,Feminino,Preta,Sudeste,Estudante de Graduação,Estagiário,Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas,Software e Sistemas,Júnior,de R$ 1.001/mês a R$ 2.000/mês,1500.5,Não tenho experiência na área de dados,0.0,de 1 a 2 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),,,
21,Masculino,Parda,Sul,Pós-graduação,Empregado (CLT),Analista de Suporte/Analista Técnico,Outros cargos,Pleno,de R$ 2.001/mês a R$ 3.000/mês,2500.5,de 1 a 2 anos,1.5,de 1 a 2 anos,Modelo 100% presencial,1.0,1.0,0.0
22,Masculino,Parda,Sudeste,Pós-graduação,Empregado (CLT),Engenheiro de Dados/Data Engineer/Data Architect,Engenharia de Dados,Júnior,de R$ 4.001/mês a R$ 6.000/mês,5000.5,de 3 a 4 anos,3.5,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Modelo 100% presencial,1.0,1.0,0.0
22,Masculino,Branca,Sul,Estudante de Graduação,Empregado (CLT),Engenheiro de Dados/Data Engineer/Data Architect,Engenharia de Dados,Júnior,de R$ 2.001/mês a R$ 3.000/mês,2500.5,de 1 a 2 anos,1.5,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Modelo 100% presencial,1.0,1.0,0.0
22,Feminino,Preta,Sudeste,Mestrado,Empregado (CLT),Analista de Dados/Data Analyst,Análise de Dados e BI,Júnior,de R$ 4.001/mês a R$ 6.000/mês,5000.5,de 1 a 2 anos,1.5,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),1.0,1.0,0.0
22,Masculino,Branca,Sudeste,Pós-graduação,Servidor Público,Outra Opção,Outros cargos,Júnior,de R$ 3.001/mês a R$ 4.000/mês,3500.5,Menos de 1 ano,0.5,Menos de 1 ano,Modelo híbrido com dias fixos de trabalho presencial,1.0,0.0,0.0
22,Feminino,Branca,Sudeste,Estudante de Graduação,Empregado (CLT),Analista de Dados/Data Analyst,Análise de Dados e BI,Júnior,de R$ 3.001/mês a R$ 4.000/mês,3500.5,de 1 a 2 anos,1.5,Menos de 1 ano,Modelo híbrido com dias fixos de trabalho presencial,1.0,0.0,0.0
22,Feminino,Branca,Sudeste,Estudante de Graduação,Empregado (CLT),Analista de BI/BI Analyst,Análise de Dados e BI,Júnior,de R$ 2.001/mês a R$ 3.000/mês,2500.5,de 1 a 2 anos,1.5,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Modelo híbrido com dias fixos de trabalho presencial,1.0,0.0,1.0
22,Masculino,Parda,Sudeste,Estudante de Graduação,Estagiário,Analytics Engineer,Engenharia de Dados,Júnior,de R$ 2.001/mês a R$ 3.000/mês,2500.5,de 1 a 2 anos,1.5,Menos de 1 ano,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),1.0,1.0,0.0
